0,Type,ID,Created,Description,Amount,Currency,Converted Amount,Fees,Net,Converted Currency,Details,Customer ID,Customer Email,Customer Name,purpose (metadata),phorest_client_id (metadata)
19012,Charge,ch_3SI9pgLrnBTnlT7b0vmvqO2u,14/10/2025 15:08,19012:GiGi Instyle,318.34,aud,318.34,0,318.34,aud,19012_for_stripe,cus_OQC9gM5CgebAea,,,addnewcard,19012
19045,Charge,ch_3SI9piLrnBTnlT7b1Ji0FGHY,14/10/2025 15:08,19045:Elements Skin Clinic,200.99,aud,200.99,0,200.99,aud,19045_for_stripe,cus_RoQngmFcIyApRP,,,addnewcard,19045
19047,Charge,ch_3SI9plLrnBTnlT7b1v8spF9V,14/10/2025 15:08,19047:Annasha Day Spa Retreat,336.41,aud,336.41,0,336.41,aud,Signup:19047:Annasha Day Spa Retreat,cus_DXca8Uyd5GqMbj,anna.murphy@annashadayspa.com.au,,,
19064,Charge,ch_3SI9pnLrnBTnlT7b0zMLpoYI,14/10/2025 15:08,19064:Element - Haus of Aveda - Perth,317.9,aud,317.9,0,317.9,aud,19064_for_stripe,cus_Sp7RdDhlECQ5Vq,,,addnewcard,19064
19065,Charge,ch_3SI9ppLrnBTnlT7b1LMNj2SF,14/10/2025 15:08,19065:Lucinda's Hair & Beauty,484.51,aud,484.51,0,484.51,aud,19065_for_stripe,cus_T6XmaaWqIf91jF,,,addnewcard,19065
19269,Charge,ch_3SI9psLrnBTnlT7b04Tus0US,14/10/2025 15:08,19269:Sanctum Medi Spa Retreat,347.55,aud,347.55,0,347.55,aud,19269_for_stripe,cus_SMVocjgrg6m3gK,,,addnewcard,19269
19274,Charge,ch_3SI9puLrnBTnlT7b0YMT1wgy,14/10/2025 15:08,19274:Air Hair Studio,499.29,aud,499.29,0,499.29,aud,19274_for_stripe,cus_MgPoaiZN1Xsspv,,,addnewcard,19274
19386,Charge,ch_3SI9pwLrnBTnlT7b10mLec38,14/10/2025 15:08,19386:Port Macquarie Day Spa,348.38,aud,348.38,0,348.38,aud,19386_for_stripe,cus_MvOGxc2ytXcVzk,,,addnewcard,19386
19811,Charge,ch_3SI9pzLrnBTnlT7b0sC6ZWx9,14/10/2025 15:08,19811:Tranquil Essence,318.19,aud,318.19,0,318.19,aud,19811_for_stripe,cus_RyufQS7RJqgNh9,,,addnewcard,19811
19868,Charge,ch_3SI9q2LrnBTnlT7b1GgKsmpx,14/10/2025 15:08,19868:Front Room Hair,251.66,aud,251.66,0,251.66,aud,19868_for_stripe,cus_NvyWFhAShxp9UR,,,addnewcard,19868
19951,Charge,ch_3SI9q4LrnBTnlT7b0QRVvzPd,14/10/2025 15:08,19951:VC Dermal Clinics - Berwick,594.7,aud,594.7,0,594.7,aud,19951_for_stripe,cus_HTxAxJYjQZpDqq,info+19951_18040K68@phorest.com,,addnewcard,19951
20118,Charge,ch_3SI9q6LrnBTnlT7b1pI74MXx,14/10/2025 15:08,20118:Sage Hair,260.13,aud,260.13,0,260.13,aud,20118:Hair Desir,cus_EJ89iyEXnwCsBP,tori.leetham@hotmail.com,,,
20555,Charge,ch_3SI9q8LrnBTnlT7b0Tr6IAQM,14/10/2025 15:08,20555:Simply Laser,543.87,aud,543.87,0,543.87,aud,20555_for_stripe,cus_SjhWaO18e6m4Dl,,,addnewcard,20555
20728,Charge,ch_3SI9qBLrnBTnlT7b1IRoOwVi,14/10/2025 15:08,20728:Bach Hair - Paddington,317.9,aud,317.9,0,317.9,aud,20728_for_stripe,cus_LkbUqgrV8ze3ey,,,addnewcard,20728
20962,Charge,ch_3SI9qDLrnBTnlT7b1jSdwZy8,14/10/2025 15:08,20962:Simply Divine Beauty,356.15,aud,356.15,0,356.15,aud,20962_for_stripe,cus_MfhRH6B0E3rEl2,,,addnewcard,20962
21131,Charge,ch_3SI9qFLrnBTnlT7b1TEn0dbx,14/10/2025 15:08,21131:HB Beauty,457.67,aud,457.67,0,457.67,aud,21131_for_stripe,cus_OvhzSETZPL11oL,,,addnewcard,21131
21460,Charge,ch_3SI9qILrnBTnlT7b1welEEiQ,14/10/2025 15:08,21460:Hair Ego Pty Ltd,185.9,aud,185.9,0,185.9,aud,21460_for_stripe,cus_ReNhe4iFmS9YdQ,,,addnewcard,21460
21581,Charge,ch_3SI9qPLrnBTnlT7b1Je9MkPw,14/10/2025 15:08,21581:Noosa Body and Skin Care,309.36,aud,309.36,0,309.36,aud,21581_for_stripe,cus_G0lYVt2d3ceQrx,info+21581_J3OB90R6@phorest.com,,addnewcard,21581
21807,Charge,ch_3SI9qRLrnBTnlT7b0yPJsG1e,14/10/2025 15:08,21807:LaserSkin Specialist,362.51,aud,362.51,0,362.51,aud,21807_for_stripe,cus_Rl1qZH4LjkXXp7,,,addnewcard,21807
22064,Charge,ch_3SI9qTLrnBTnlT7b0ptwOc6F,14/10/2025 15:09,22064:TNF & Co Pty Ltd ,424.22,aud,424.22,0,424.22,aud,22064_for_stripe,cus_Ss2UPNYPXP2HgS,,,addnewcard,22064
22363,Charge,ch_3SI9qbLrnBTnlT7b1QO5pwHN,14/10/2025 15:09,22363:Bella Spazio,831.85,aud,831.85,0,831.85,aud,22363_for_stripe,cus_N1m6JrE3QgG9iE,,,addnewcard,22363
22378,Charge,ch_3SI9qdLrnBTnlT7b0v7udl1j,14/10/2025 15:09,22378:The Brow Bar - Paddington,395.88,aud,395.88,0,395.88,aud,22378_for_stripe,cus_SjKRTcS746YmjW,,,addnewcard,22378
22485,Charge,ch_3SI9qgLrnBTnlT7b05CiB7fU,14/10/2025 15:09,22485:Hot Hair Works,225.02,aud,225.02,0,225.02,aud,22485_for_stripe,cus_SYmh5b9LHSxGLD,,,addnewcard,22485
22544,Charge,ch_3SI9qiLrnBTnlT7b1UD7Lzss,14/10/2025 15:09,22544:The Brow Bar - Ascot,356.33,aud,356.33,0,356.33,aud,22544_for_stripe,cus_SihMomjcjEOedb,,,addnewcard,22544
22689,Charge,ch_3SI9qkLrnBTnlT7b0eZYzQtB,14/10/2025 15:09,22689:Golden Tips Hair and Beauty,224.09,aud,224.09,0,224.09,aud,22689_for_stripe,cus_NvvOb3utlmXqJv,,,addnewcard,22689
22804,Charge,ch_3SI9qnLrnBTnlT7b07MJBleC,14/10/2025 15:09,22804:The Lash Spa,1260.83,aud,1260.83,0,1260.83,aud,22804_for_stripe,cus_O7ZcSoHqkVWbBr,,,addnewcard,22804
22916,Charge,ch_3SI9qqLrnBTnlT7b0DCuVIiW,14/10/2025 15:09,22916:Analog Hair,337.45,aud,337.45,0,337.45,aud,22916_for_stripe,cus_SuE5raoHjLFmtO,,,addnewcard,22916
22990,Charge,ch_3SI9qsLrnBTnlT7b0w8Wy73t,14/10/2025 15:09,22990:SJ Establishment,457.29,aud,457.29,0,457.29,aud,22990:SJ Establishment,cus_FHbqaZBPCW4w7E,hello@sjestablishment.com,,,
23137,Charge,ch_3SI9quLrnBTnlT7b1UFr6S6p,14/10/2025 15:09,23137:Sugar + Stone,97.9,aud,97.9,0,97.9,aud,Signup:23137:Sugar + Stone,cus_EtXFlthN7EV2UI,anitabrown@live.com,,,
23264,Charge,ch_3SI9qxLrnBTnlT7b0LU9qiXa,14/10/2025 15:09,23264:The Goddess Beauty & Aromatherapy Salon,380.36,aud,380.36,0,380.36,aud,23264_for_stripe,cus_Kmmpf61xkbpC31,,,addnewcard,23264
23367,Charge,ch_3SI9qzLrnBTnlT7b1rjKmxMO,14/10/2025 15:09,23367:Rubi Hair Malvern,437.68,aud,437.68,0,437.68,aud,23367_for_stripe,cus_NDkEbRPwTD6gax,,,addnewcard,23367
23615,Charge,ch_3SI9r1LrnBTnlT7b1vCUBIdz,14/10/2025 15:09,23615:Soho Nails Oakleigh Pty Ltd,281.38,aud,281.38,0,281.38,aud,23615_for_stripe,cus_QWcPtAzwbpcYUQ,,,addnewcard,23615
23862,Charge,ch_3SI9r4LrnBTnlT7b0R4fkrvD,14/10/2025 15:09,23862:Perfectly Smooth,348.48,aud,348.48,0,348.48,aud,23862_for_stripe,cus_JVH4B54hzqwQFY,info+23862_8DRJORV9@phorest.com,,addnewcard,23862
23937,Charge,ch_3SI9r6LrnBTnlT7b0b583jbd,14/10/2025 15:09,23937:Pawsum,181.9,aud,181.9,0,181.9,aud,23937_for_stripe,cus_LkjYsG6G31LGA5,,,addnewcard,23937
23965,Charge,ch_3SI9r8LrnBTnlT7b0Id9fnLw,14/10/2025 15:09,23965:Quietspace,273.31,aud,273.31,0,273.31,aud,Signup:23965:Quietspace,cus_FCGxVNiWGN8EeT,Alex.feher7@gmail.com,,,
24052,Charge,ch_3SI9rBLrnBTnlT7b0IhrApCF,14/10/2025 15:09,24052:Skin on Ocean,517.37,aud,517.37,0,517.37,aud,24052_for_stripe,cus_QnUhymqCYhQCbR,,,addnewcard,24052
24053,Charge,ch_3SI9rDLrnBTnlT7b1AbQQxfT,14/10/2025 15:09,24053:Hair Today,185.9,aud,185.9,0,185.9,aud,Signup:24053:Hair Today,cus_FFEJsjGHvHV54O,hairtoday@y7mail.com,,,
24090,Charge,ch_3SI9rGLrnBTnlT7b1HTv9j3R,14/10/2025 15:09,24090:Agencie,362.03,aud,362.03,0,362.03,aud,24090_for_stripe,cus_J87RgHFlWWmVAT,info+24090_2T1HP5R8@phorest.com,,addnewcard,24090
24102,Charge,ch_3SI9rILrnBTnlT7b0eaWyqJC,14/10/2025 15:09,24102:Sueshel Hair & Beauty,333.28,aud,333.28,0,333.28,aud,24102_for_stripe,cus_Sb7QSuaPs7FtiT,,,addnewcard,24102
24242,Charge,ch_3SI9rKLrnBTnlT7b1GEbIKuZ,14/10/2025 15:09,24242:Cocomousse Hair,322.83,aud,322.83,0,322.83,aud,24242_for_stripe,cus_Rd6ompVyOzoJUc,,,addnewcard,24242
24275,Charge,ch_3SI9rPLrnBTnlT7b1vWCVCnt,14/10/2025 15:10,24275:Bin's Hair Hut,190.52,aud,190.52,0,190.52,aud,Signup:24275:Bin's Hair Hut,cus_FKxv8QsBhlBYdK,waynewilson71@hotmail.com,,,
24382,Charge,ch_3SI9rWLrnBTnlT7b1AqFSM8Q,14/10/2025 15:10,24382:PROFESSIONAIL RHODES,190.37,aud,190.37,0,190.37,aud,24382_for_stripe,cus_Rf1HXqJ8wBAMWZ,,,addnewcard,24382
24401,Charge,ch_3SI9rYLrnBTnlT7b0H57nXNl,14/10/2025 15:10,24401:ReDefine Skin & Beauty Salon,422.25,aud,422.25,0,422.25,aud,24401_for_stripe,cus_RCylwSWZX4ovUU,,,addnewcard,24401
24501,Charge,ch_3SI9rbLrnBTnlT7b0jCYC9YF,14/10/2025 15:10,24501:Summer Jade Hair Salon,185.9,aud,185.9,0,185.9,aud,Signup:24501:Summer Jade Hair Salon,cus_FfP9jOf2I9APdj,info+_7IXGE4WM@phorest.com,,,
24521,Charge,ch_3SI9rdLrnBTnlT7b0fwDA2wR,14/10/2025 15:10,24521:Sally's Hair Design,207.46,aud,207.46,0,207.46,aud,Signup:24521:Sally's Hair Design,cus_FSJlcMkQhLr9FS,shd112017@gmail.com,,,
24572,Charge,ch_3SI9rfLrnBTnlT7b1C70zDnr,14/10/2025 15:10,24572:Phd Hair pty ltd,317.9,aud,317.9,0,317.9,aud,24572_for_stripe,cus_NkxOQQxGNECv7c,,,addnewcard,24572
24625,Charge,ch_3SI9rhLrnBTnlT7b0yuD2tON,14/10/2025 15:10,24625:Hawthorne Skin & Beauty,380.27,aud,380.27,0,380.27,aud,24625_for_stripe,cus_SXOGHwKzk2aSgg,,,addnewcard,24625
24792,Charge,ch_3SI9rmLrnBTnlT7b1t2TKtwE,14/10/2025 15:10,24792:OJ's Hairdressing,239.8,aud,239.8,0,239.8,aud,24792_for_stripe,cus_PqyjElsH11WwQv,,,addnewcard,24792
24856,Charge,ch_3SI9rrLrnBTnlT7b1zuqRNNN,14/10/2025 15:10,24856:Era Hair,461.81,aud,461.81,0,461.81,aud,24856_for_stripe,cus_SrEN3pfqca6fGQ,,,addnewcard,24856
24899,Charge,ch_3SI9rtLrnBTnlT7b0QSdCUAJ,14/10/2025 15:10,24899:Panache Hair Design,317.9,aud,317.9,0,317.9,aud,24899_for_stripe,cus_KoLESJIi7J7KAw,,,addnewcard,24899
24908,Charge,ch_3SI9rwLrnBTnlT7b0iKWHdni,14/10/2025 15:10,24908:Soho Nails,213,aud,213,0,213,aud,24908_for_stripe,cus_Lv8sac9tf1VsFr,,,addnewcard,24908
25050,Charge,ch_3SI9rzLrnBTnlT7b0kzQVJvt,14/10/2025 15:10,25050:The Spa At Salt,407,aud,407,0,407,aud,25050_for_stripe,cus_SLntUyMzKJl8RM,,,addnewcard,25050
25053,Charge,ch_3SI9s1LrnBTnlT7b0nF8kjJ0,14/10/2025 15:10,25053:Glamour-X Hair Studio,212.23,aud,212.23,0,212.23,aud,25053_for_stripe,cus_QxZ14zaaGEH71E,,,addnewcard,25053
25070,Charge,ch_3SI9s3LrnBTnlT7b1upiiOr9,14/10/2025 15:10,25070:Salon Bronze,223.78,aud,223.78,0,223.78,aud,25070_for_stripe,cus_K3kgAk5vRHRMcY,,,addnewcard,25070
25126,Charge,ch_3SI9s6LrnBTnlT7b0QvQ3gGU,14/10/2025 15:10,25126:FACE MEDISKIN,365.67,aud,365.67,0,365.67,aud,25126_for_stripe,cus_R26PcaN9NTOum7,,,addnewcard,25126
25233,Charge,ch_3SI9s8LrnBTnlT7b1PVASWZL,14/10/2025 15:10,25233:Satori Hair,234.41,aud,234.41,0,234.41,aud,25233_for_stripe,cus_SicuqEF9dDXOE9,,,addnewcard,25233
25237,Charge,ch_3SI9sALrnBTnlT7b1k3VIwHs,14/10/2025 15:10,25237:HYPOXI NEWSTEAD PTY LTD ATF HYPOXI NEWSTEAD TRUST,185.9,aud,185.9,0,185.9,aud,25237_for_stripe,cus_PUEvJUd3J7dams,,,addnewcard,25237
25297,Charge,ch_3SI9sDLrnBTnlT7b0b8LUHB5,14/10/2025 15:10,25297:The Beauty Bar By Alexandra Montford,442.73,aud,442.73,0,442.73,aud,25297_for_stripe,cus_LC9Pg44gtYrVCJ,,,addnewcard,25297
25451,Charge,ch_3SI9sFLrnBTnlT7b0Ux8B7h7,14/10/2025 15:10,25451:MediPedi Glenelg,334.4,aud,334.4,0,334.4,aud,25451_for_stripe,cus_K3RW76TdcJDkyQ,,,addnewcard,25451
25545,Charge,ch_3SI9sILrnBTnlT7b1V6yRgpL,14/10/2025 15:10,25545:Relief Hair Salon,428.79,aud,428.79,0,428.79,aud,25545_for_stripe,cus_RyuMT9ngDNp5qh,,,addnewcard,25545
25831,Charge,ch_3SI9sKLrnBTnlT7b1589vDmE,14/10/2025 15:10,25831:Sandhu Family Trust,347.73,aud,347.73,0,347.73,aud,25831_for_stripe,cus_StA4Q0nvjuKWfO,,,addnewcard,25831
25893,Charge,ch_3SI9sNLrnBTnlT7b1mfSDty7,14/10/2025 15:10,25893:All About You Skin Clinic,294.78,aud,294.78,0,294.78,aud,25893_for_stripe,cus_JfwHdnQX8fJ0wb,,,addnewcard,25893
25998,Charge,ch_3SI9sPLrnBTnlT7b1zHtVXJd,14/10/2025 15:11,25998:Beauty by Beck,317.9,aud,317.9,0,317.9,aud,25998_for_stripe,cus_KcEk3JAz8uRoXM,,,addnewcard,25998
26229,Charge,ch_3SI9sULrnBTnlT7b1gLnfk6f,14/10/2025 15:11,26229:Hutch & Co Hair Bar,132.7,aud,132.7,0,132.7,aud,26229_for_stripe,cus_Lx6Aj5YV3wqvwN,,,addnewcard,26229
26290,Charge,ch_3SI9sWLrnBTnlT7b0bK8Sllj,14/10/2025 15:11,26290:Cosmetic Aesthetics Victoria,317.9,aud,317.9,0,317.9,aud,26290_for_stripe,cus_NdyxBkUwWVEZK8,,,addnewcard,26290
26505,Charge,ch_3SI9sZLrnBTnlT7b1rFDIHrQ,14/10/2025 15:11,26505:The Skin Agencie,339.13,aud,339.13,0,339.13,aud,26505_for_stripe,cus_JO9uc9tRe9kdqE,info+26505_026H6498@phorest.com,,addnewcard,26505
26520,Charge,ch_3SI9sbLrnBTnlT7b0KsnIfeU,14/10/2025 15:11,26520:Richmond Skin & Laser Clinic,3342.9,aud,3342.9,0,3342.9,aud,26520_for_stripe,cus_HIvKgB2nOK08OL,info+26520_QP0V3C4O@phorest.com,,addnewcard,26520
26523,Charge,ch_3SI9seLrnBTnlT7b0hdVj4St,14/10/2025 15:11,26523:Temple Skincare & Spa,576.5,aud,576.5,0,576.5,aud,26523_for_stripe,cus_MgnheQUyjF3Eae,,,addnewcard,26523
26580,Charge,ch_3SI9siLrnBTnlT7b1a2AhICy,14/10/2025 15:11,26580:Lulu & Kit,357.27,aud,357.27,0,357.27,aud,26580_for_stripe,cus_Sb9ZO6486FqCzd,,,addnewcard,26580
26645,Charge,ch_3SI9slLrnBTnlT7b0j6SgrVD,14/10/2025 15:11,26645:H&S HAIR&SOUL,282.83,aud,282.83,0,282.83,aud,26645_for_stripe,cus_LVE7qcaSgXa1id,,,addnewcard,26645
26755,Charge,ch_3SI9snLrnBTnlT7b0EUnsqMW,14/10/2025 15:11,26755:My Laser Therapy,200.84,aud,200.84,0,200.84,aud,26755_for_stripe,cus_NlUngjFyqy2rf0,,,addnewcard,26755
26806,Charge,ch_3SI9spLrnBTnlT7b0eodj6Dn,14/10/2025 15:11,26806:Violet Spectrum Ltd.,262.9,aud,262.9,0,262.9,aud,26806_for_stripe,cus_REuFxfq0rLLQea,,,addnewcard,26806
26845,Charge,ch_3SI9ssLrnBTnlT7b0QBNzoBy,14/10/2025 15:11,26845:Laser Therapeutics,412.13,aud,412.13,0,412.13,aud,26845_for_stripe,cus_RqJexeMp0qlrUe,,,addnewcard,26845
26894,Charge,ch_3SI9suLrnBTnlT7b0xcbMjZb,14/10/2025 15:11,26894:Black Velvet Hair Studio Pty Ltd,307.87,aud,307.87,0,307.87,aud,26894_for_stripe,cus_GAv662VThoIJOm,info+26894_3SB61R7F@phorest.com,,paysignupbycard1,26894
26964,Charge,ch_3SI9sxLrnBTnlT7b1Ge5R8rY,14/10/2025 15:11,26964:Kiddly Winx,376.24,aud,376.24,0,376.24,aud,26964_for_stripe,cus_MIMXk0Pn9uK0Fo,,,addnewcard,26964
27047,Charge,ch_3SI9szLrnBTnlT7b1mVAACMB,14/10/2025 15:11,27047:Liberty Hair Design Noosa,387.19,aud,387.19,0,387.19,aud,27047_for_stripe,cus_JLK1x7yHLa4Rbr,info+27047_75K6W24Y@phorest.com,,addnewcard,27047
27048,Charge,ch_3SI9t1LrnBTnlT7b0hlG0A7X,14/10/2025 15:11,27048:Liberty Hair Design Kawana,385.22,aud,385.22,0,385.22,aud,27048_for_stripe,cus_JLK0ZbV5fY2v59,info+27048_0TS37VSU@phorest.com,,addnewcard,27048
27049,Charge,ch_3SI9t4LrnBTnlT7b0D0IxgoT,14/10/2025 15:11,27049:Liberty Hair Design Maroochydore,403.36,aud,403.36,0,403.36,aud,27049_for_stripe,cus_JLJzoy1UxBidbR,info+27049_ZISYEA2T@phorest.com,,addnewcard,27049
27051,Charge,ch_3SI9t6LrnBTnlT7b1mwGazEt,14/10/2025 15:11,27051:Infiniti Hair Design,416.45,aud,416.45,0,416.45,aud,27051_for_stripe,cus_JJgvET17TDQHj3,info+27051_0495QU5F@phorest.com,,addnewcard,27051
27074,Charge,ch_3SI9t8LrnBTnlT7b1X7xKvv9,14/10/2025 15:11,27074:Mansion Jolie Aesthetic,186.67,aud,186.67,0,186.67,aud,27074_for_stripe,cus_OsOVjHE5AcSdgL,,,addnewcard,27074
27363,Charge,ch_3SI9tBLrnBTnlT7b0OXZ7p7q,14/10/2025 15:11,27363:Shaggahs Hair Studio,348.94,aud,348.94,0,348.94,aud,27363_for_stripe,cus_QMZkfiNg7vZh8A,,,addnewcard,27363
27524,Charge,ch_3SI9tDLrnBTnlT7b0EgegL6N,14/10/2025 15:11,27524:Chilli Couture,377.93,aud,377.93,0,377.93,aud,27524_for_stripe,cus_OrEpVoOzc285mC,,,addnewcard,27524
27659,Charge,ch_3SI9tFLrnBTnlT7b1zziv2J6,14/10/2025 15:11,27659:Natural Body and Beauty Clinic,185.9,aud,185.9,0,185.9,aud,27659_for_stripe,cus_GTGQqgcULUlqT6,info+27659_AWJ737M1@phorest.com,,paysignupbycard1,27659
27850,Charge,ch_3SI9tILrnBTnlT7b0quQNWJJ,14/10/2025 15:11,27850:Nanora Hair,385.43,aud,385.43,0,385.43,aud,27850_for_stripe,cus_RRToB55jYLMBzm,,,addnewcard,27850
27891,Charge,ch_3SI9tKLrnBTnlT7b1AkMH7ab,14/10/2025 15:11,27891:Vivente,355.03,aud,355.03,0,355.03,aud,27891_for_stripe,cus_NwaacgbzNJRi98,,,addnewcard,27891
28001,Charge,ch_3SI9tMLrnBTnlT7b0AmdsKJM,14/10/2025 15:12,28001:Dirty Little Secret Hair Salon,463.11,aud,463.11,0,463.11,aud,28001_for_stripe,cus_IzRaSW7jTpnRbO,info+28001_8CAU2601@phorest.com,,addnewcard,28001
28826,Charge,ch_3SI9tSLrnBTnlT7b0ADKFOU0,14/10/2025 15:12,28826:White Sage Aesthetics,443.61,aud,443.61,0,443.61,aud,28826_for_stripe,cus_NwD7AJsNFFMMsk,,,addnewcard,28826
28871,Charge,ch_3SI9tVLrnBTnlT7b0AaBCbHX,14/10/2025 15:12,28871:Hair Rocks,345.16,aud,345.16,0,345.16,aud,28871_for_stripe,cus_GlB3X2nkzbarR0,info+28871_9K850X34@phorest.com,,paysignupbycard1,28871
28875,Charge,ch_3SI9tXLrnBTnlT7b02ZD4rTm,14/10/2025 15:12,28875:Body Beautiful Retreat,435.8,aud,435.8,0,435.8,aud,28875_for_stripe,cus_SXN04Wy6blMsoR,,,addnewcard,28875
28988,Charge,ch_3SI9tZLrnBTnlT7b1j9obGB9,14/10/2025 15:12,28988:Glow Skin & Spa,400.28,aud,400.28,0,400.28,aud,28988_for_stripe,cus_P2sB4Ob93XTamk,,,addnewcard,28988
28991,Charge,ch_3SI9tcLrnBTnlT7b0jzRq0sH,14/10/2025 15:12,28991:Highlight Hair Salon,338.67,aud,338.67,0,338.67,aud,28991_for_stripe,cus_SArVH7mJ3erVwO,,,addnewcard,28991
29259,Charge,ch_3SI9tjLrnBTnlT7b1LX7Jxfu,14/10/2025 15:12,29259:Estetiko Skin and Laser,368.1,aud,368.1,0,368.1,aud,29259_for_stripe,cus_PEmk0REing2Xwr,,,addnewcard,29259
29313,Charge,ch_3SI9tmLrnBTnlT7b1YDw3xsN,14/10/2025 15:12,29313:Blondes to Brunettes Melbourne,389.06,aud,389.06,0,389.06,aud,29313_for_stripe,cus_GtYbYjYuAQvJQt,info+29313_054JRTZM@phorest.com,,paysignupbycard1,29313
29817,Charge,ch_3SI9toLrnBTnlT7b0BVkyMYH,14/10/2025 15:12,29817:Annas Salon,217.16,aud,217.16,0,217.16,aud,29817_for_stripe,cus_HGICNi4TpHfBcD,info+29817_R1444NU6@phorest.com,,paysignupbycard1,29817
29957,Charge,ch_3SI9trLrnBTnlT7b0sIItTXS,14/10/2025 15:12,29957:Serendipity Medi Spa,4329.78,aud,4329.78,0,4329.78,aud,29957_for_stripe,cus_OMYQrYoUBDb9Um,,,addnewcard,29957
29979,Charge,ch_3SI9ttLrnBTnlT7b0dNKLyP7,14/10/2025 15:12,29979:HOLI COLORISTE VISAGISTE,166.45,aud,166.45,0,166.45,aud,29979_for_stripe,cus_Qq1HIj461tZoto,,,addnewcard,29979
29999,Charge,ch_3SI9tvLrnBTnlT7b0uLDUypb,14/10/2025 15:12,29999:Gypsy Hair Pty Ltd,326.19,aud,326.19,0,326.19,aud,29999_for_stripe,cus_QWcccysnP1yhI9,,,addnewcard,29999
30184,Charge,ch_3SI9txLrnBTnlT7b18AQFNZv,14/10/2025 15:12,30184:Loop Hair Salon ,753.54,aud,753.54,0,753.54,aud,30184_for_stripe,cus_Svh3J71iMdKbul,,,addnewcard,30184
30500,Charge,ch_3SI9u3LrnBTnlT7b0fD6Vpg1,14/10/2025 15:12,30500:Naturally SAS Hair & Beauty,377.37,aud,377.37,0,377.37,aud,30500_for_stripe,cus_Sic0C7yYy9spMM,,,addnewcard,30500
30657,Charge,ch_3SI9uOLrnBTnlT7b1pkK8ZnY,14/10/2025 15:13,30657:KOKO NAILS,320.19,aud,320.19,0,320.19,aud,30657_for_stripe,cus_QodCHMtL0hHQMw,,,addnewcard,30657
30683,Charge,ch_3SI9uQLrnBTnlT7b0qMoi7DT,14/10/2025 15:13,30683:Deco Salon,359.89,aud,359.89,0,359.89,aud,30683_for_stripe,cus_O9lXniM8bYlNTd,,,addnewcard,30683
30724,Charge,ch_3SI9uTLrnBTnlT7b1zujfaGG,14/10/2025 15:13,30724:Dh BeautyBox,338.76,aud,338.76,0,338.76,aud,30724_for_stripe,cus_LXxhYPytQSVZSV,,,addnewcard,30724
31091,Charge,ch_3SI9uVLrnBTnlT7b0yoP9IUY,14/10/2025 15:13,31091:Urban Miss Beauty Bar,1666.54,aud,1666.54,0,1666.54,aud,31091_for_stripe,cus_HT36JDK3zXbTD3,info+31091_X85ZAUWO@phorest.com,,paysignupbycard1,31091
31093,Charge,ch_3SI9uXLrnBTnlT7b12wsVgtd,14/10/2025 15:13,31093:North Metropolitan TAFE Balga,168.83,aud,168.83,0,168.83,aud,31093_for_stripe,cus_O051YQGguzJD2g,,,addnewcard,31093
31094,Charge,ch_3SI9uZLrnBTnlT7b1qbcGRF2,14/10/2025 15:13,31094:North Metropolitan TAFE Midland,165,aud,165,0,165,aud,31094_for_stripe,cus_O055DBl7w3UGKj,,,addnewcard,31094
31095,Charge,ch_3SI9ucLrnBTnlT7b0MreaYiQ,14/10/2025 15:13,31095:North Metropolitan TAFE Joondalup,195.4,aud,195.4,0,195.4,aud,31095_for_stripe,cus_O056I7wgXJGSu1,,,addnewcard,31095
31096,Charge,ch_3SI9ueLrnBTnlT7b0P0HXf6j,14/10/2025 15:13,31096:North Metropolitan TAFE Northbridge,165.13,aud,165.13,0,165.13,aud,31096_for_stripe,cus_O052zKYzDYvFgT,,,addnewcard,31096
31479,Charge,ch_3SI9ujLrnBTnlT7b0j9bEPi1,14/10/2025 15:13,31479:That Good Hair Place,372.98,aud,372.98,0,372.98,aud,31479_for_stripe,cus_KURHlhZ0kFEGOi,,,addnewcard,31479
31606,Charge,ch_3SI9uoLrnBTnlT7b1OTN8VOA,14/10/2025 15:13,31606:Etcher,528.94,aud,528.94,0,528.94,aud,31606_for_stripe,cus_HZ3ZXqyJgRKswk,info+31606_440246D0@phorest.com,,paysignupbycard1,31606
31806,Charge,ch_3SI9uqLrnBTnlT7b0LD1o4QE,14/10/2025 15:13,31806:Brooklyn & Ki Hair & Beauty Bar,325.29,aud,325.29,0,325.29,aud,31806_for_stripe,cus_LN7NIJ2Qs1qxUM,,,addnewcard,31806
31831,Charge,ch_3SI9utLrnBTnlT7b1d9ZGSzy,14/10/2025 15:13,31831:Nuovo Skin and Health,367.46,aud,367.46,0,367.46,aud,31831_for_stripe,cus_T7IPExPxNZO6J1,,,addnewcard,31831
31928,Charge,ch_3SI9uxLrnBTnlT7b0VFfayLV,14/10/2025 15:13,31928:Maiden Hair - Nowra,425.43,aud,425.43,0,425.43,aud,31928_for_stripe,cus_O7XCrxejgtWEey,,,addnewcard,31928
31956,Charge,ch_3SI9v0LrnBTnlT7b1ea7n9v0,14/10/2025 15:13,31956:Blade Hair Design Pty Ltd,223.78,aud,223.78,0,223.78,aud,31956_for_stripe,cus_RoQwB3U532TjjC,,,addnewcard,31956
32183,Charge,ch_3SI9v5LrnBTnlT7b0M0GpvoN,14/10/2025 15:13,32183:Bliss Day Spa,808.61,aud,808.61,0,808.61,aud,32183_for_stripe,cus_Q9M81ODRM51rQV,,,addnewcard,32183
